time,open,high,low,close,Volume,Open,High,Low,Close,Volume
2015-04-28,0.53393794,0.53935924,0.52887806,0.53743167,234484240,0.53393794,0.53935924,0.52887806,0.53743167,234484240
2015-04-29,0.53369699,0.53899782,0.53128752,0.53345605,195156760,0.53369699,0.53899782,0.53128752,0.53345605,195156760
2015-04-30,0.53080563,0.53743167,0.5296009,0.53478125,218843320,0.53080563,0.53743167,0.5296009,0.53478125,218843320
2015-05-01,0.53923877,0.54984042,0.5368293,0.5481538,256967400,0.53923877,0.54984042,0.5368293,0.5481538,256967400
2015-05-04,0.5476719,0.5512861,0.54309391,0.54478054,200720960,0.5476719,0.5512861,0.54309391,0.54478054,200720960
2015-05-05,0.54285297,0.54357581,0.52839616,0.53080563,292927800,0.54285297,0.54357581,0.52839616,0.53080563,292927800
2015-05-06,0.53369699,0.53875687,0.5255048,0.53249226,316484440,0.53369699,0.53875687,0.5255048,0.53249226,316484440
2015-05-07,0.53032374,0.54357581,0.52863952,0.54188918,534563080,0.53032374,0.54357581,0.52863952,0.54188918,534563080
2015-05-08,0.50622907,0.52622764,0.49369984,0.50177155,1146551120,0.50622907,0.52622764,0.49369984,0.50177155,1146551120
2015-05-11,0.49490457,0.50213297,0.49104942,0.49707309,544145760,0.49490457,0.50213297,0.49104942,0.49707309,544145760
2015-05-12,0.49345889,0.50598812,0.49321794,0.50189202,388799760,0.49345889,0.50598812,0.49321794,0.50189202,388799760
2015-05-13,0.50550623,0.50936137,0.49996445,0.50478339,308522800,0.50550623,0.50936137,0.49996445,0.50478339,308522800
2015-05-14,0.50622907,0.51562599,0.50502433,0.51297557,293051200,0.50622907,0.51562599,0.50502433,0.51297557,293051200
2015-05-15,0.51514409,0.51755356,0.51008421,0.51321652,215824760,0.51514409,0.51755356,0.51008421,0.51321652,215824760
2015-05-18,0.51201179,0.51562599,0.50960232,0.51249368,324971680,0.51201179,0.51562599,0.50960232,0.51249368,324971680
2015-05-19,0.51315933,0.51485373,0.50831821,0.50928643,253808880,0.51315933,0.51485373,0.50831821,0.50928643,253808880
2015-05-20,0.50952849,0.5155799,0.50880232,0.50928643,196823240,0.50952849,0.5155799,0.50880232,0.50928643,196823240
2015-05-21,0.50952849,0.511707,0.50517148,0.50565559,239690000,0.50952849,0.511707,0.50517148,0.50565559,239690000
2015-05-22,0.50686587,0.50868129,0.50371914,0.50492942,212611280,0.50686587,0.50868129,0.50371914,0.50492942,212611280
2015-05-26,0.50250886,0.50589765,0.49800661,0.50178269,259731080,0.50250886,0.50589765,0.49800661,0.50178269,259731080
2015-05-27,0.50517148,0.53095047,0.50347708,0.52865094,432330840,0.50517148,0.53095047,0.50347708,0.52865094,432330840
2015-05-28,0.52865094,0.53770142,0.52768271,0.53591263,327657240,0.52865094,0.53770142,0.52768271,0.53591263,327657240
2015-05-29,0.53591263,0.53930141,0.5349444,0.53567057,335169760,0.53591263,0.53930141,0.5349444,0.53567057,335169760
2015-06-01,0.53905936,0.54704964,0.53567057,0.54172198,372660160,0.53905936,0.54704964,0.53567057,0.54172198,372660160
2015-06-02,0.53833319,0.54123786,0.53058739,0.53095047,224303280,0.53833319,0.54123786,0.53058739,0.53095047,224303280
2015-06-03,0.53252384,0.53663879,0.52429392,0.52526215,250787680,0.53252384,0.53663879,0.52429392,0.52526215,250787680
2015-06-04,0.52211542,0.53639674,0.52211542,0.53470234,323710600,0.52211542,0.53639674,0.52211542,0.53470234,323710600
2015-06-05,0.53300795,0.54123786,0.52744066,0.5388173,313320040,0.53300795,0.54123786,0.52744066,0.5388173,313320040
2015-06-08,0.53712291,0.54075375,0.52042102,0.52647243,342812040,0.53712291,0.54075375,0.52042102,0.52647243,342812040
2015-06-09,0.52695654,0.53300795,0.52598832,0.52913505,256888880,0.52695654,0.53300795,0.52598832,0.52913505,256888880
2015-06-10,0.52284159,0.52623037,0.51679018,0.51969485,529461040,0.52284159,0.52623037,0.51679018,0.51969485,529461040
2015-06-11,0.51969485,0.52889299,0.51969485,0.52526215,283051840,0.51969485,0.52889299,0.51969485,0.52526215,283051840
2015-06-12,0.52187336,0.52502009,0.50977055,0.51098083,323726560,0.52187336,0.52502009,0.50977055,0.51098083,323726560
2015-06-15,0.50831821,0.51231214,0.50444531,0.5100126,306546920,0.50831821,0.51231214,0.50444531,0.5100126,306546920
2015-06-16,0.50904438,0.51703224,0.5039612,0.51630607,256890120,0.50904438,0.51703224,0.5039612,0.51630607,256890120
2015-06-17,0.51606401,0.52526215,0.51485373,0.52235747,233545920,0.51606401,0.52526215,0.51485373,0.52235747,233545920
2015-06-18,0.52671449,0.53446029,0.52526215,0.5310715,299403600,0.52671449,0.53446029,0.52526215,0.5310715,299403600
2015-06-19,0.5310715,0.53542851,0.52453598,0.52937711,355657080,0.5310715,0.53542851,0.52453598,0.52937711,355657080
2015-06-22,0.53034533,0.53325001,0.51921074,0.52707757,514237160,0.53034533,0.53325001,0.51921074,0.52707757,514237160
2015-06-23,0.52816682,0.53228178,0.50952849,0.51364345,414065080,0.52816682,0.53228178,0.50952849,0.51364345,414065080
2015-06-24,0.51291728,0.5155799,0.5061397,0.50856026,253368160,0.51291728,0.5155799,0.5061397,0.50856026,253368160
2015-06-25,0.50856026,0.5155799,0.50856026,0.51243317,350461920,0.50856026,0.5155799,0.50856026,0.51243317,350461920
2015-06-26,0.50831821,0.51243317,0.49984624,0.50202475,421294920,0.50831821,0.51243317,0.49984624,0.50202475,421294920
2015-06-29,0.49621539,0.50129858,0.48629109,0.48701726,391723840,0.49621539,0.50129858,0.48629109,0.48701726,391723840
2015-06-30,0.48992193,0.49210044,0.48338641,0.4867752,315914280,0.48992193,0.49210044,0.48338641,0.4867752,315914280
2015-07-01,0.49887801,0.50589765,0.48943782,0.49379483,302920040,0.49887801,0.50589765,0.48943782,0.49379483,302920040
2015-07-02,0.49355277,0.49742568,0.49113221,0.49427894,145764600,0.49355277,0.49742568,0.49113221,0.49427894,145764600
2015-07-06,0.49016399,0.49694156,0.48447566,0.48822754,214776520,0.49016399,0.49694156,0.48447566,0.48822754,214776520
2015-07-07,0.48532286,0.48725931,0.46377985,0.4790294,594253080,0.48532286,0.48725931,0.46377985,0.4790294,594253080
2015-07-08,0.47636678,0.47927145,0.47176771,0.47564061,332491480,0.47636678,0.47927145,0.47176771,0.47564061,332491480
2015-07-09,0.48314435,0.48532286,0.466929,0.46983126,357589800,0.48314435,0.48532286,0.466929,0.46983126,357589800
2015-07-10,0.47588267,0.48241819,0.47467238,0.47806117,216708680,0.47588267,0.48241819,0.47467238,0.47806117,216708680
2015-07-13,0.4829023,0.4838681,0.47794014,0.4812079,212471640,0.4829023,0.4838681,0.47794014,0.4812079,212471640
2015-07-14,0.48193407,0.48241819,0.4751565,0.48144996,249217160,0.48193407,0.48241819,0.4751565,0.48144996,249217160
2015-07-15,0.48023968,0.48338641,0.47370416,0.47806117,265733920,0.48023968,0.48338641,0.47370416,0.47806117,265733920
2015-07-16,0.48096585,0.48871165,0.47927145,0.48871165,282891640,0.48096585,0.48871165,0.47927145,0.48871165,282891640
2015-07-17,0.48701726,0.48750137,0.47951109,0.48580697,220372320,0.48701726,0.48750137,0.47951109,0.48580697,220372320
2015-07-20,0.48580697,0.48774342,0.47564061,0.47685089,188410360,0.48580697,0.48774342,0.47564061,0.47685089,188410360
2015-07-21,0.47588267,0.48580697,0.47588267,0.4790294,149720400,0.47588267,0.48580697,0.47588267,0.4790294,149720400
2015-07-22,0.47564061,0.47564061,0.46402191,0.46971023,356472760,0.47564061,0.47564061,0.46402191,0.46971023,356472760
2015-07-23,0.47079948,0.48266024,0.46983126,0.47564061,169914880,0.47079948,0.48266024,0.46983126,0.47564061,169914880
2015-07-24,0.4790294,0.47951351,0.46813686,0.47007331,188843960,0.4790294,0.47951351,0.46813686,0.47007331,188843960
2015-07-27,0.46595836,0.47273593,0.46208546,0.4674107,192420800,0.46595836,0.47273593,0.46208546,0.4674107,192420800
2015-07-28,0.46862098,0.48072379,0.46377985,0.47757706,198309320,0.46862098,0.48072379,0.46377985,0.47757706,198309320
2015-07-29,0.47660883,0.48725931,0.47467238,0.48338641,232681320,0.47660883,0.48725931,0.47467238,0.48338641,232681320
2015-07-30,0.48217613,0.48943782,0.48217613,0.48459669,190179160,0.48217613,0.48943782,0.48217613,0.48459669,190179160
2015-07-31,0.48653314,0.4867752,0.47999762,0.4829023,218368440,0.48653314,0.4867752,0.47999762,0.4829023,218368440
2015-08-03,0.4867752,0.49161632,0.48048174,0.49113221,397131120,0.4867752,0.49161632,0.48048174,0.49113221,397131120
2015-08-04,0.48943782,0.494521,0.48750137,0.49306866,260100560,0.48943782,0.494521,0.48750137,0.49306866,260100560
2015-08-05,0.50517148,0.50565559,0.49706259,0.49815184,234626080,0.50517148,0.50565559,0.49706259,0.49815184,234626080
2015-08-06,0.49694156,0.50057241,0.4867752,0.49500511,655675600,0.49694156,0.50057241,0.4867752,0.49500511,655675600
2015-08-07,0.54365843,0.56568555,0.52961916,0.55624535,1405246840,0.54365843,0.56568555,0.52961916,0.55624535,1405246840
2015-08-10,0.55237245,0.57972481,0.54898367,0.57560986,662305440,0.55237245,0.57972481,0.54898367,0.57560986,662305440
2015-08-11,0.56713789,0.57827248,0.56713789,0.57270518,435008360,0.56713789,0.57827248,0.56713789,0.57270518,435008360
2015-08-12,0.56350704,0.57827248,0.56350704,0.57415752,384080480,0.56350704,0.57827248,0.56350704,0.57415752,384080480
2015-08-13,0.57488369,0.57609397,0.56786406,0.56931639,276885840,0.57488369,0.57609397,0.56786406,0.56931639,276885840
2015-08-14,0.56883228,0.57318929,0.56544349,0.56980051,214650440,0.56883228,0.57318929,0.56544349,0.56980051,214650440
2015-08-17,0.56883228,0.56883228,0.55915003,0.56616966,273878920,0.56883228,0.56883228,0.55915003,0.56616966,273878920
2015-08-18,0.56440741,0.56829652,0.55662918,0.56100444,287082200,0.56440741,0.56829652,0.55662918,0.56100444,287082200
2015-08-19,0.56027523,0.5664735,0.55274007,0.55881681,249273680,0.56027523,0.5664735,0.55274007,0.55881681,249273680
2015-08-20,0.552497,0.55517077,0.53596828,0.53864204,426933160,0.552497,0.55517077,0.53596828,0.53864204,426933160
2015-08-21,0.53475293,0.5437465,0.52138411,0.52187024,382665560,0.53475293,0.5437465,0.52138411,0.52187024,382665560
2015-08-24,0.4927019,0.53062075,0.48613903,0.50339696,682282920,0.4927019,0.53062075,0.48613903,0.50339696,682282920
2015-08-25,0.52551629,0.52746084,0.49294497,0.49294497,622684400,0.52551629,0.52746084,0.49294497,0.49294497,622684400
2015-08-26,0.50898756,0.53062075,0.50509845,0.53013461,614977560,0.50898756,0.53062075,0.50509845,0.53013461,614977560
2015-08-27,0.53572521,0.55030938,0.5325653,0.55006631,463763320,0.53572521,0.55030938,0.5325653,0.55006631,463763320
2015-08-28,0.55006631,0.55589998,0.54605566,0.552497,320945280,0.55006631,0.55589998,0.54605566,0.552497,320945280
2015-08-31,0.54982324,0.55371235,0.5441111,0.54642027,219352400,0.54982324,0.55371235,0.5441111,0.54642027,219352400
2015-09-01,0.53062075,0.53961432,0.52016876,0.52405787,353408800,0.53062075,0.53961432,0.52016876,0.52405787,353408800
2015-09-02,0.53839897,0.54010046,0.5294054,0.53985739,344042600,0.53839897,0.54010046,0.5294054,0.53985739,344042600
2015-09-03,0.54787868,0.55055245,0.54034353,0.54131581,262557520,0.54787868,0.55055245,0.54034353,0.54131581,262557520
2015-09-04,0.53207916,0.5405866,0.52843312,0.52867619,288009800,0.53207916,0.5405866,0.52843312,0.52867619,288009800
2015-09-08,0.54155887,0.55346928,0.53941986,0.55128166,238448720,0.54155887,0.55346928,0.53941986,0.55128166,238448720
2015-09-09,0.55298314,0.55760146,0.53912818,0.54034353,289393960,0.55298314,0.55760146,0.53912818,0.54034353,289393960
2015-09-10,0.53718362,0.55565691,0.53463139,0.54885096,357075840,0.53718362,0.55565691,0.53463139,0.54885096,357075840
2015-09-11,0.54277422,0.55419849,0.54046506,0.55055245,301584320,0.54277422,0.55419849,0.54046506,0.55055245,301584320
2015-09-14,0.55322621,0.5549277,0.54861032,0.55152472,192465440,0.55322621,0.5549277,0.54861032,0.55152472,192465440
2015-09-15,0.55176779,0.5605183,0.55006631,0.55760146,327976480,0.55176779,0.5605183,0.55006631,0.55760146,327976480
2015-09-16,0.55662918,0.56465048,0.55237547,0.56149057,173507360,0.55662918,0.56465048,0.55237547,0.56149057,173507360
2015-09-17,0.57121336,0.57631782,0.56537969,0.56659503,268710760,0.57121336,0.57631782,0.56537969,0.56659503,268710760
2015-09-18,0.55881681,0.57097029,0.55541384,0.5661089,326410200,0.55881681,0.57097029,0.55541384,0.5661089,326410200
2015-09-21,0.5668381,0.57315791,0.56392127,0.57194256,281864640,0.5668381,0.57315791,0.56392127,0.57194256,281864640
2015-09-22,0.55954602,0.56343513,0.55334775,0.55638612,228356920,0.55954602,0.56343513,0.55334775,0.55638612,228356920
2015-09-23,0.55687225,0.56246285,0.55468706,0.55905988,161633960,0.55687225,0.56246285,0.55468706,0.55905988,161633960
2015-09-24,0.55565691,0.57558861,0.5469064,0.56975494,382441240,0.55565691,0.57558861,0.5469064,0.56975494,382441240
2015-09-25,0.57680395,0.58506832,0.56829652,0.57388712,369690720,0.57680395,0.58506832,0.56829652,0.57388712,369690720
2015-09-28,0.57388712,0.57741163,0.56270592,0.56635197,395583040,0.57388712,0.57741163,0.56270592,0.56635197,395583040
2015-09-29,0.5724287,0.57729009,0.56440741,0.57631782,380734920,0.5724287,0.57729009,0.56440741,0.57631782,380734920
2015-09-30,0.58166534,0.59989556,0.57826237,0.59916635,556381640,0.58166534,0.59989556,0.57826237,0.59916635,556381640
2015-10-01,0.59916635,0.60086784,0.57048415,0.58749901,489297080,0.59916635,0.60086784,0.57048415,0.58749901,489297080
2015-10-02,0.58433911,0.60282698,0.57826237,0.60281239,386145560,0.58433911,0.60282698,0.57826237,0.60281239,386145560
2015-10-05,0.6067015,0.62541786,0.6035416,0.6178827,482022840,0.6067015,0.62541786,0.6035416,0.6178827,482022840
2015-10-06,0.61131983,0.62857776,0.60888913,0.625904,454421040,0.61131983,0.62857776,0.60888913,0.625904,454421040
2015-10-07,0.62736241,0.63878668,0.61715349,0.63246687,310151960,0.62736241,0.63878668,0.61715349,0.63246687,310151960
2015-10-08,0.62979311,0.63781197,0.61909805,0.63611292,460069640,0.62979311,0.63781197,0.61909805,0.63611292,460069640
2015-10-09,0.63270994,0.63878668,0.62177181,0.63368222,423248400,0.63270994,0.63878668,0.62177181,0.63368222,423248400
2015-10-12,0.63441143,0.64413421,0.62967157,0.64048817,227589080,0.63441143,0.64413421,0.62967157,0.64048817,227589080
2015-10-13,0.63538371,0.64547109,0.63319608,0.64170351,298442840,0.63538371,0.64547109,0.63319608,0.64170351,298442840
2015-10-14,0.64243272,0.67536864,0.64170351,0.66503819,612190240,0.64243272,0.67536864,0.64170351,0.66503819,612190240
2015-10-15,0.66625353,0.68035157,0.65944759,0.66673967,526046040,0.66625353,0.68035157,0.65944759,0.66673967,526046040
2015-10-16,0.6689273,0.68351147,0.66722581,0.67719166,448395880,0.6689273,0.68351147,0.66722581,0.67719166,448395880
2015-10-19,0.67937929,0.68241766,0.66819809,0.67597632,294711200,0.67937929,0.68241766,0.66819809,0.67597632,294711200
2015-10-20,0.67305948,0.67816394,0.66795502,0.67500404,264824560,0.67305948,0.67816394,0.66795502,0.67500404,264824560
2015-10-21,0.67913622,0.6832684,0.66503819,0.66625353,386681960,0.67913622,0.6832684,0.66503819,0.66625353,386681960
2015-10-22,0.67403176,0.69250504,0.67305948,0.69031742,306883640,0.67403176,0.69250504,0.67305948,0.69031742,306883640
2015-10-23,0.69639415,0.69955406,0.68594217,0.69493574,381774280,0.69639415,0.69955406,0.68594217,0.69493574,381774280
2015-10-26,0.69542188,0.69712336,0.68545603,0.69177583,247437400,0.69542188,0.69712336,0.68545603,0.69177583,247437400
2015-10-27,0.68837286,0.69560418,0.68788672,0.69128969,208267120,0.68837286,0.69560418,0.68788672,0.69128969,208267120
2015-10-28,0.69566495,0.69688029,0.68545603,0.69688029,217034080,0.69566495,0.69688029,0.68545603,0.69688029,217034080
2015-10-29,0.6856991,0.69274811,0.67160106,0.67281641,327167080,0.6856991,0.69274811,0.67160106,0.67281641,327167080
2015-10-30,0.6801085,0.6944496,0.67500404,0.68958821,301158600,0.6801085,0.6944496,0.67500404,0.68958821,301158600
2015-11-02,0.69177583,0.69833871,0.68764365,0.6976095,190087880,0.69177583,0.69833871,0.68764365,0.6976095,190087880
2015-11-03,0.69347732,0.69736643,0.68496989,0.69274811,376769200,0.69347732,0.69736643,0.68496989,0.69274811,376769200
2015-11-04,0.69080356,0.69590802,0.67816394,0.68132384,442262840,0.69080356,0.69590802,0.67816394,0.68132384,442262840
2015-11-05,0.68472682,0.68654984,0.67160106,0.67354562,478798960,0.68472682,0.68654984,0.67160106,0.67354562,478798960
2015-11-06,0.74014667,0.77636402,0.72483329,0.76688431,1172271080,0.74014667,0.77636402,0.72483329,0.76688431,1172271080
2015-11-09,0.75934916,0.76566897,0.75278628,0.76348134,492569000,0.75934916,0.76566897,0.75278628,0.76348134,492569000
2015-11-10,0.75351549,0.75764767,0.73285701,0.74889717,552259880,0.75351549,0.75764767,0.73285701,0.74889717,552259880
2015-11-11,0.74938331,0.75473084,0.73893132,0.74160508,620126280,0.74938331,0.75473084,0.73893132,0.74160508,620126280
2015-11-12,0.7399036,0.74670954,0.73577142,0.73893132,291080680,0.7399036,0.74670954,0.73577142,0.73893132,291080680
2015-11-13,0.73966053,0.74282043,0.72070111,0.72434715,292940040,0.73966053,0.74282043,0.72070111,0.72434715,292940040
2015-11-16,0.73382686,0.73941746,0.72799319,0.73893132,344280320,0.73382686,0.73941746,0.72799319,0.73893132,344280320
2015-11-17,0.74087588,0.74525113,0.73585649,0.73893132,257049400,0.74087588,0.74525113,0.73585649,0.73893132,257049400
2015-11-18,0.74198122,0.75808473,0.73380747,0.75710876,350214320,0.74198122,0.75808473,0.73380747,0.75710876,350214320
2015-11-19,0.75979268,0.76686846,0.75369042,0.75930469,254072120,0.75979268,0.76686846,0.75369042,0.75930469,254072120
2015-11-20,0.76491652,0.77028435,0.76028066,0.76589249,239743480,0.76491652,0.77028435,0.76028066,0.76589249,239743480
2015-11-23,0.77223629,0.77223629,0.75161893,0.75442484,242550040,0.77223629,0.77223629,0.75161893,0.75442484,242550040
2015-11-24,0.75442484,0.76711245,0.75100895,0.76052465,195427680,0.75442484,0.76711245,0.75100895,0.76052465,195427680
2015-11-25,0.7590607,0.76808842,0.75686477,0.75954868,138299040,0.7590607,0.76808842,0.75686477,0.75954868,138299040
2015-11-27,0.76101264,0.76833241,0.75710876,0.76589249,87008080,0.76101264,0.76833241,0.75710876,0.76589249,87008080
2015-11-30,0.76662447,0.77736014,0.76589249,0.77394424,327243200,0.76662447,0.77736014,0.76589249,0.77394424,327243200
2015-12-01,0.78077603,0.79980745,0.78004405,0.79907547,409497320,0.78077603,0.79980745,0.78004405,0.79907547,409497320
2015-12-02,0.80029543,0.80859118,0.79126771,0.79297566,294240160,0.80029543,0.80859118,0.79126771,0.79297566,294240160
2015-12-03,0.79931946,0.80761521,0.78736383,0.79126771,246656200,0.79931946,0.80761521,0.78736383,0.79126771,246656200
2015-12-04,0.79126771,0.82493868,0.79126771,0.82347472,458756960,0.79126771,0.82493868,0.79126771,0.82347472,458756960
2015-12-07,0.82323073,0.82323073,0.80541927,0.8078592,333587160,0.82323073,0.82323073,0.80541927,0.8078592,333587160
2015-12-08,0.79785551,0.82225476,0.79273166,0.81883886,314489320,0.79785551,0.82225476,0.79273166,0.81883886,314489320
2015-12-09,0.81859487,0.82347472,0.78980375,0.7980995,372674840,0.81859487,0.82347472,0.78980375,0.7980995,372674840
2015-12-10,0.80053942,0.80907916,0.79785551,0.8046873,236596920,0.80053942,0.80907916,0.79785551,0.8046873,236596920
2015-12-11,0.79663554,0.80224737,0.79102372,0.79273166,227321520,0.79663554,0.80224737,0.79102372,0.79273166,227321520
2015-12-14,0.79346364,0.79907547,0.7851679,0.7946836,276345800,0.79346364,0.79907547,0.7851679,0.7946836,276345800
2015-12-15,0.80371133,0.81005513,0.79931946,0.8044433,307294160,0.80371133,0.81005513,0.79931946,0.8044433,307294160
2015-12-16,0.80615125,0.81200707,0.79907547,0.80932315,236354960,0.80615125,0.81200707,0.79907547,0.80932315,236354960
2015-12-17,0.81054312,0.81883886,0.79663554,0.79712353,254161760,0.81054312,0.81883886,0.79663554,0.79712353,254161760
2015-12-18,0.7915117,0.79956345,0.78321596,0.78419193,395896960,0.7915117,0.79956345,0.78321596,0.78419193,395896960
2015-12-21,0.79273166,0.80346733,0.78565588,0.80261336,284214920,0.79273166,0.80346733,0.78565588,0.80261336,284214920
2015-12-22,0.80517528,0.81151909,0.79858748,0.80346733,130010760,0.80517528,0.81151909,0.79858748,0.80346733,130010760
2015-12-23,0.8046873,0.80968914,0.80322334,0.80651724,122525560,0.8046873,0.80968914,0.80322334,0.80651724,122525560
2015-12-24,0.80419931,0.81127509,0.80297935,0.80932315,52449240,0.80419931,0.81127509,0.80297935,0.80932315,52449240
2015-12-28,0.80078342,0.80859118,0.78955976,0.80859118,142028120,0.80078342,0.80859118,0.78955976,0.80859118,142028120
2015-12-29,0.80907916,0.8242067,0.80688323,0.82176677,203660480,0.80907916,0.8242067,0.80688323,0.82176677,203660480
2015-12-30,0.8210348,0.82811058,0.814447,0.81469099,180342800,0.8210348,0.82811058,0.814447,0.81469099,180342800
2015-12-31,0.81347103,0.81713092,0.80419931,0.80419931,148528080,0.81347103,0.81713092,0.80419931,0.80419931,148528080
2016-01-04,0.78785181,0.7949276,0.781752,0.78980375,358076280,0.78785181,0.7949276,0.781752,0.78980375,358076280
2016-01-05,0.8046873,0.81591095,0.79297566,0.80249136,490272560,0.8046873,0.81591095,0.79297566,0.80249136,490272560
2016-01-06,0.78931577,0.79297566,0.76028066,0.76930838,449344160,0.78931577,0.79297566,0.76028066,0.76930838,449344160
2016-01-07,0.75003297,0.75523002,0.72904962,0.73880932,645303000,0.75003297,0.75523002,0.72904962,0.73880932,645303000
2016-01-08,0.74832503,0.749057,0.72136386,0.72294981,398471280,0.74832503,0.749057,0.72136386,0.72294981,398471280
2016-01-11,0.72368178,0.72929361,0.71123817,0.72416977,409403800,0.72368178,0.72929361,0.71123817,0.72416977,409403800
2016-01-12,0.73710137,0.74710506,0.73124555,0.73636939,469355720,0.73710137,0.74710506,0.73124555,0.73636939,469355720
2016-01-13,0.74198122,0.74686107,0.71319011,0.71392208,481670480,0.74198122,0.74686107,0.71319011,0.71392208,481670480
2016-01-14,0.69928253,0.70757828,0.67878716,0.69952653,600234560,0.69928253,0.70757828,0.67878716,0.69952653,600234560
2016-01-15,0.67146739,0.67951914,0.64999605,0.66146369,841452120,0.67146739,0.67951914,0.64999605,0.66146369,841452120
2016-01-19,0.67512727,0.69415869,0.66402562,0.66683153,457141480,0.67512727,0.69415869,0.66402562,0.66683153,457141480
2016-01-20,0.65414392,0.67903115,0.64536019,0.67049142,481178280,0.65414392,0.67903115,0.64536019,0.67049142,481178280
2016-01-21,0.67781119,0.68879086,0.66390362,0.67829918,481456880,0.67781119,0.68879086,0.66390362,0.67829918,481456880
2016-01-22,0.69123078,0.69879455,0.68976683,0.69415869,258012480,0.69123078,0.69879455,0.68976683,0.69415869,258012480
2016-01-25,0.6939147,0.70184445,0.69184076,0.69342671,270728120,0.6939147,0.70184445,0.69184076,0.69342671,270728120
2016-01-26,0.69489067,0.70318641,0.68769289,0.7002585,227967280,0.69489067,0.70318641,0.68769289,0.7002585,227967280
2016-01-27,0.69928253,0.70135647,0.67866517,0.69196276,231701120,0.69928253,0.70135647,0.67866517,0.69196276,231701120
2016-01-28,0.69757459,0.70001451,0.6709794,0.68439899,276778040,0.69757459,0.70001451,0.6709794,0.68439899,276778040
2016-01-29,0.69025481,0.71599602,0.68757089,0.71465406,310504880,0.69025481,0.71599602,0.68757089,0.71465406,310504880
2016-02-01,0.71392208,0.71855794,0.70782227,0.71489805,289883960,0.71392208,0.71855794,0.70782227,0.71489805,289883960
2016-02-02,0.70757828,0.71123817,0.67976313,0.68464298,341908400,0.70757828,0.71123817,0.67976313,0.68464298,341908400
2016-02-03,0.69001082,0.69415869,0.67219936,0.68805888,326774040,0.69001082,0.69415869,0.67219936,0.68805888,326774040
2016-02-04,0.68903485,0.70391839,0.68147108,0.68830287,348138000,0.68903485,0.70391839,0.68147108,0.68830287,348138000
2016-02-05,0.68366701,0.69123078,0.64292026,0.6448722,600427400,0.68366701,0.69123078,0.64292026,0.6448722,600427400
2016-02-08,0.6351125,0.63828441,0.60632139,0.61534911,608852800,0.6351125,0.63828441,0.60632139,0.61534911,608852800
2016-02-09,0.60802933,0.64780011,0.60510142,0.62193691,425372560,0.60802933,0.64780011,0.60510142,0.62193691,425372560
2016-02-10,0.62584079,0.64389623,0.61705706,0.62047295,335799200,0.62584079,0.64389623,0.61705706,0.62047295,335799200
2016-02-11,0.60461344,0.62364485,0.60461344,0.61730105,340145400,0.60461344,0.62364485,0.60461344,0.61730105,340145400
2016-02-12,0.62706075,0.62901269,0.60388146,0.62779273,340814680,0.62706075,0.62901269,0.60388146,0.62779273,340814680
2016-02-16,0.63682045,0.65951175,0.63486851,0.65853578,485351800,0.63682045,0.65951175,0.63486851,0.65853578,485351800
2016-02-17,0.66683153,0.68122709,0.66414761,0.67488328,771466640,0.66683153,0.68122709,0.66414761,0.67488328,771466640
2016-02-18,0.73026958,0.7557668,0.7295376,0.7329535,1068659560,0.73026958,0.7557668,0.7295376,0.7329535,1068659560
2016-02-19,0.72904962,0.749301,0.72343779,0.7427132,525629280,0.72904962,0.749301,0.72343779,0.7427132,525629280
2016-02-22,0.75344887,0.77760413,0.75198492,0.76906439,449667880,0.75344887,0.77760413,0.75198492,0.76906439,449667880
2016-02-23,0.76296458,0.77833611,0.75930469,0.77101633,369378000,0.76296458,0.77833611,0.75930469,0.77101633,369378000
2016-02-24,0.76784443,0.77755289,0.74661708,0.77638417,336853440,0.76784443,0.77755289,0.74661708,0.77638417,336853440
2016-02-25,0.77931208,0.78199599,0.76418454,0.77809211,349614680,0.77931208,0.78199599,0.76418454,0.77809211,349614680
2016-02-26,0.781752,0.78361122,0.76516051,0.77296827,361962920,0.781752,0.78361122,0.76516051,0.77296827,361962920
2016-02-29,0.77407024,0.78411038,0.76745844,0.7679482,323344720,0.77407024,0.78411038,0.76745844,0.7679482,323344720
2016-03-01,0.76990725,0.80198672,0.76868285,0.80198672,348700480,0.76990725,0.80198672,0.76868285,0.80198672,348700480
2016-03-02,0.79757886,0.80957805,0.79610957,0.80663947,233837320,0.79757886,0.80957805,0.79610957,0.80663947,233837320
2016-03-03,0.80565994,0.80908828,0.78876312,0.79953791,302003520,0.80565994,0.80908828,0.78876312,0.79953791,302003520
2016-03-04,0.80565994,0.80639459,0.79096706,0.79708909,175305360,0.80565994,0.80639459,0.79096706,0.79708909,175305360
2016-03-07,0.79268123,0.79806862,0.78153912,0.79194658,240219800,0.79268123,0.79806862,0.78153912,0.79194658,240219800
2016-03-08,0.78386549,0.78851824,0.77492732,0.77749858,274939120,0.78386549,0.78851824,0.77492732,0.77749858,274939120
2016-03-09,0.78435526,0.78545722,0.76696868,0.77700881,222789480,0.78435526,0.78545722,0.76696868,0.77700881,222789480
2016-03-10,0.78166156,0.78606943,0.76011199,0.77578441,286085480,0.78166156,0.78606943,0.76011199,0.77578441,286085480
2016-03-11,0.78729383,0.78925289,0.77798834,0.789008,277399440,0.78729383,0.78925289,0.77798834,0.789008,277399440
2016-03-14,0.78533478,0.79415052,0.78166156,0.79096706,190314720,0.78533478,0.79415052,0.78166156,0.79096706,190314720
